x1,x2,x3,x4,x5,x6,x7,x8
0.05570760905004471,0.045000698523706716,0.09264599984904404,0.02390335337834595,0.03608723749890948,0.08531087833447656,0.08662012830825767,-0.09419383792298494
0.0834280397344623,0.7365784452676493,-0.0841756336556566,0.7230680648017417,-0.6437625955546067,-1.1714282157177134,-0.7978757924667366,0.0
-2.3448861432439183,-3.153242898712935,-4.273278208221939,-3.749392054175395,-4.279683102614525,-6.678676355966093,-4.96912979713771,0.0
